,word,count
0,js,286
1,javascript,258
2,function,158
3,react,137
4,error,134
5,array,127
6,value,121
7,quot,108
8,file,98
9,component,89
10,i,87
11,page,80
12,element,75
13,object,71
14,button,67
15,html,66
16,t,60
17,image,59
18,input,58
19,event,54
20,cannot,54
21,code,53
22,type,50
23,script,50
24,vue,49
25,form,47
26,date,46
27,json,45
28,text,42
29,api,42
30,typeerror,41
31,request,41
32,module,39
33,google,38
34,gt,37
35,jquery,37
36,work,36
37,property,36
38,state,36
39,way,35
40,number,34
41,time,34
42,firebase,34
43,custom,34
44,router,33
45,string,32
46,class,32
47,problem,32
48,div,32
49,browser,31
50,app,31
51,access,30
52,discord,30
53,css,28
54,node,28
55,list,28
56,field,27
57,change,27
58,tag,27
59,doesn,27
60,project,26
61,user,26
62,use,25
63,loop,25
64,video,24
65,reactjs,24
66,typescript,24
67,line,23
68,position,22
69,item,22
70,call,22
71,package,21
72,test,21
73,message,21
74,response,21
75,click,21
76,dom,21
77,method,21
78,route,20
79,chart,20
80,extension,20
81,window,20
82,application,20
83,default,20
84,scroll,20
85,output,19
86,id,19
87,style,19
88,link,18
89,key,18
90,row,18
91,table,18
92,search,18
93,version,18
94,content,18
95,hook,18
96,background,17
97,lt,17
98,server,17
99,fetch,17
100,query,17
101,name,17
102,s,17
103,color,17
104,import,16
105,tab,16
106,path,16
107,chrome,16
108,checkbox,16
109,issue,16
110,cypress,15
111,webpack,15
112,load,15
113,prop,15
114,post,15
115,web,15
116,data,15
117,side,15
118,index,14
119,box,14
120,map,14
121,canvas,14
122,create,13
123,document,13
124,m,13
125,material,13
126,mongodb,13
127,bootstrap,12
128,display,12
129,client,12
130,model,12
131,express,12
132,order,12
133,validation,12
134,jest,12
135,callback,12
136,view,12
137,bar,12
138,column,12
139,pdf,12
140,select,12
141,get,11
142,mui,11
143,storage,11
144,check,11
145,point,11
146,template,11
147,redux,11
148,http,11
149,auth,11
150,header,11
151,parameter,11
152,database,11
153,option,11
154,v13,11
155,vanilla,11
156,command,11
157,promise,11
158,php,11
159,length,10
160,authentication,10
161,statement,10
162,prevent,10
163,screen,10
164,audio,10
165,group,10
166,animation,10
167,vuejs,10
168,body,10
169,drop,10
170,bot,10
171,ts,10
172,filter,10
173,parent,10
174,location,10
175,radio,10
176,session,10
177,x,10
178,amp,10
179,err,9
180,tooltip,9
181,vs,9
182,source,9
183,v5,9
184,nodejs,9
185,child,9
186,argument,9
187,return,9
188,day,9
189,email,9
190,plugin,9
191,attribute,9
192,svg,9
193,range,9
194,character,9
195,end,9
196,listener,9
197,eslint,8
198,manager,8
199,play,8
200,program,8
201,v,8
202,modal,8
203,show,8
204,connection,8
205,loader,8
206,handler,8
207,export,8
208,process,8
209,tabulator,8
210,parse,8
211,webview,8
212,electron,8
213,instance,8
214,rest,8
215,onclick,8
216,firestore,8
217,log,8
218,condition,7
219,hover,7
220,store,7
221,menu,7
222,dropdown,7
223,v6,7
224,label,7
225,status,7
226,multiple,7
227,iframe,7
228,token,7
229,web3,7
230,metamask,7
231,height,7
232,contract,7
233,zoom,7
234,level,7
235,size,7
236,addeventlistener,7
237,ajax,7
238,start,7
239,format,7
240,toggle,7
241,functionality,7
242,convert,7
243,action,7
244,build,7
245,async,7
246,worker,7
247,policy,7
248,webpage,7
249,java,7
250,auto,7
251,print,7
252,result,7
253,push,7
254,variable,7
255,price,6
256,folder,6
257,grid,6
258,tree,6
259,detect,6
260,network,6
261,socket,6
262,limit,6
263,address,6
264,pass,6
265,card,6
266,update,6
267,src,6
268,navigator,6
269,site,6
270,core,6
271,mode,6
272,part,6
273,editor,6
274,config,6
275,hide,6
276,mapbox,6
277,add,6
278,render,6
279,navigation,6
280,url,6
281,count,6
282,jsx,6
283,progress,6
284,sum,6
285,puppeteer,6
286,leaflet,6
287,circle,6
288,memory,6
289,cursor,6
290,constructor,6
291,recursion,6
292,top,6
293,picker,6
294,regex,6
295,pattern,5
296,focus,5
297,difference,5
298,angular,5
299,blazor,5
300,password,5
301,task,5
302,product,5
303,redirect,5
304,foreach,5
305,discordapierror,5
306,creation,5
307,connect,5
308,io,5
309,stream,5
310,target,5
311,timestamp,5
312,cache,5
313,img,5
314,entry,5
315,stack,5
316,block,5
317,excel,5
318,context,5
319,d3,5
320,share,5
321,sort,5
322,warning,5
323,trigger,5
324,sheet,5
325,popup,5
326,channel,5
327,datepicker,5
328,github,5
329,capture,5
330,submit,5
331,ui,5
332,width,5
333,origin,5
334,slider,5
335,dialog,5
336,question,5
337,base64,5
338,game,5
339,wordpress,5
340,host,5
341,service,5
342,db,5
343,babel,5
344,payload,5
345,https,5
346,typeorm,5
347,download,5
348,security,5
349,p,5
350,syntaxerror,5
351,copy,5
352,gl,5
353,section,5
354,websocket,5
355,split,5
356,localstorage,5
357,system,5
358,navbar,4
359,mouse,4
360,axis,4
361,upload,4
362,calculator,4
363,mysql,4
364,android,4
365,classname,4
366,dnd,4
367,colour,4
368,find,4
369,runtime,4
370,chain,4
371,await,4
372,conversion,4
373,resolve,4
374,r,4
375,expo,4
376,phone,4
377,rollup,4
378,slash,4
379,trouble,4
380,run,4
381,party,4
382,layer,4
383,cookie,4
384,rejection,4
385,apps,4
386,slide,4
387,login,4
388,middleware,4
389,root,4
390,directory,4
391,transition,4
392,failure,4
393,mac,4
394,exception,4
395,selector,4
396,port,4
397,theme,4
398,interaction,4
399,month,4
400,processing,4
401,information,4
402,sveltekit,4
403,timer,4
404,href,4
405,language,4
406,control,4
407,mvc,4
408,fs,4
409,camera,4
410,pre,4
411,iphone,4
412,need,4
413,timeline,4
414,word,4
415,operator,4
416,dev,4
417,cell,4
418,pagination,4
419,collection,4
420,rendering,4
421,environment,4
422,effect,4
423,footer,4
424,firefox,4
425,csv,4
426,validate,4
427,role,4
428,history,4
429,title,4
430,set,4
431,textarea,4
432,span,4
433,collapse,3
434,icon,3
435,fragment,3
436,closing,3
437,translation,3
438,space,3
439,keep,3
440,website,3
441,try,3
442,catch,3
443,developer,3
444,bind,3
445,wait,3
446,namespace,3
447,localhost,3
448,clock,3
449,wasm,3
450,tinymce,3
451,cause,3
452,spread,3
453,navigate,3
454,inside,3
455,stop,3
456,execution,3
457,transaction,3
