,word,count
0,js,296
1,javascript,227
2,function,139
3,error,120
4,quot,113
5,react,110
6,array,104
7,value,100
8,file,83
9,component,77
10,button,73
11,page,72
12,html,67
13,vue,65
14,code,61
15,object,60
16,element,59
17,event,55
18,property,54
19,image,52
20,form,52
21,cannot,51
22,t,50
23,json,49
24,discord,48
25,input,47
26,jquery,47
27,app,45
28,i,42
29,api,40
30,access,38
31,class,36
32,type,35
33,method,35
34,typeerror,34
35,call,34
36,typescript,33
37,script,33
38,custom,32
39,text,32
40,list,32
41,use,31
42,time,31
43,state,30
44,google,29
45,loop,29
46,string,29
47,server,29
48,request,27
49,field,27
50,user,27
51,css,27
52,div,27
53,chart,27
54,browser,26
55,item,26
56,material,26
57,click,26
58,node,25
59,way,25
60,firebase,25
61,problem,24
62,gt,24
63,change,24
64,color,24
65,menu,23
66,date,23
67,map,23
68,module,23
69,promise,22
70,command,21
71,default,21
72,bootstrap,21
73,reactjs,21
74,work,21
75,video,21
76,scroll,21
77,dom,20
78,name,20
79,s,19
80,application,19
81,number,19
82,parent,19
83,tab,18
84,post,18
85,query,18
86,response,18
87,render,18
88,webpack,18
89,client,17
90,chrome,17
91,test,17
92,content,17
93,puppeteer,16
94,message,16
95,issue,16
96,id,16
97,table,16
98,extension,16
99,window,16
100,line,16
101,router,15
102,ajax,15
103,get,15
104,doesn,15
105,hook,15
106,option,15
107,animation,15
108,project,15
109,amp,15
110,navigation,14
111,link,14
112,view,14
113,path,14
114,prop,14
115,document,14
116,submit,14
117,vuejs,14
118,variable,14
119,express,14
120,service,14
121,parameter,14
122,regex,13
123,position,13
124,fetch,13
125,store,13
126,create,13
127,iframe,13
128,background,13
129,index,13
130,import,13
131,cypress,13
132,validation,13
133,style,13
134,child,13
135,load,13
136,slider,13
137,selection,13
138,auto,13
139,template,12
140,route,12
141,show,12
142,url,12
143,electron,12
144,export,12
145,tag,12
146,filter,12
147,v,12
148,player,12
149,bot,12
150,canvas,12
151,svg,12
152,bar,11
153,side,11
154,site,11
155,status,11
156,http,11
157,vscode,11
158,plugin,11
159,jest,11
160,case,11
161,await,11
162,web,11
163,difference,11
164,row,10
165,storage,10
166,version,10
167,redux,10
168,worker,10
169,console,10
170,statement,10
171,mouse,10
172,firestore,10
173,m,10
174,attribute,10
175,eslint,10
176,database,10
177,d3,10
178,audio,10
179,cloud,9
180,result,9
181,collection,9
182,check,9
183,referenceerror,9
184,package,9
185,order,9
186,body,9
187,screen,9
188,php,9
189,camera,9
